Obj;2248,614258
Time;33,639000
Vehicle;Orig;Dest;Dist;Rel;Dead;ServTime;DemDest;ArrTimeDest;ArrBattDest;ArrLoadDest;RecTime;PlugUsed;StartRecharging;
1;0;16;36,825928;8,260000;26,920000;0,220000;24;8,260000;9,476110;676;0,000000;0;0,000000
1;16;7;5,193507;10,850000;34,439999;0,370000;34;10,850000;8,697084;642;0,000000;0;0,000000
1;7;10;0,912855;14,460000;46,119999;0,330000;33;14,460000;8,560156;609;0,000000;0;0,000000
1;10;4;3,866744;9,980000;31,469999;0,200000;20;14,867334;7,980145;589;0,000000;0;0,000000
1;4;9;4,480736;8,930000;27,969999;0,430000;36;15,156949;7,308034;553;0,000000;0;0,000000
1;9;13;3,149509;10,890000;34,570000;0,470000;47;15,649940;6,835608;506;0,000000;0;0,000000
1;13;18;5,591295;4,540000;16,340000;0,290000;29;16,231766;5,996913;477;0,000000;0;0,000000
1;18;12;5,730829;14,120000;44,060001;0,390000;35;16,636383;5,137289;442;0,000000;0;0,000000
1;12;6;1,298076;8,620000;27,000000;0,440000;49;17,052343;4,942577;393;0,000000;0;0,000000
1;6;17;6,575082;15,850000;49,349998;0,220000;20;17,623846;3,956315;373;0,000000;0;0,000000
1;17;14;4,838027;7,660000;24,020000;0,530000;48;17,940605;3,230611;325;0,000000;0;0,000000
1;14;5;2,211834;7,510000;25,400000;0,340000;34;18,514843;2,898836;291;0,000000;0;0,000000
1;5;15;3,562077;13,880000;44,529999;0,340000;28;18,926085;2,364524;263;0,000000;0;0,000000
1;15;19;1,710818;11,290000;35,200001;0,400000;36;19,300301;2,107902;227;0,000000;0;0,000000
1;19;41;1,459898;0,000000;0,000000;0,000000;0;19,729498;1,888917;227;3,159675;1;19,729498
1;41;0;33,657280;0,000000;0,000000;0,000000;0;23,562319;0,000000;227;0,000000;0;0,000000
2;0;11;36,496391;1,940000;8,090000;0,200000;20;1,940000;9,525541;680;0,000000;0;0,000000
2;11;3;2,148417;2,950000;11,810000;0,360000;45;2,950000;9,203279;635;0,000000;0;0,000000
2;3;20;4,463508;1,170000;4,860000;0,400000;45;3,399270;8,533752;590;0,000000;0;0,000000
2;20;8;10,497895;3,400000;12,750000;0,510000;46;4,009228;6,959068;544;0,000000;0;0,000000
2;8;1;5,040793;3,540000;13,070000;0,220000;27;4,620044;6,202949;517;0,000000;0;0,000000
2;1;2;4,531412;1,910000;8,170000;0,370000;46;4,930672;5,523237;471;0,000000;0;0,000000
2;2;41;3,684577;0,000000;0,000000;0,000000;0;5,374363;4,970551;471;0,078042;1;5,374363
2;41;0;33,657280;0,000000;0,000000;0,000000;0;6,125550;0,000000;471;0,000000;0;0,000000
3;0;29;35,626442;6,340000;21,280001;0,370000;46;6,340000;9,656034;654;0,000000;0;0,000000
3;29;31;5,241573;10,210000;32,259998;0,410000;34;10,210000;8,869798;620;0,000000;0;0,000000
3;31;23;3,560688;7,410000;24,549999;0,390000;43;10,691214;8,335694;577;0,000000;0;0,000000
3;23;35;2,090287;10,270000;32,369999;0,230000;23;11,123019;8,022151;554;0,000000;0;0,000000
3;35;32;4,178062;5,730000;18,459999;0,250000;25;11,436580;7,395442;529;0,000000;0;0,000000
3;32;39;0,239998;11,400000;35,419998;0,230000;25;11,691380;7,359442;504;0,000000;0;0,000000
3;39;25;6,623330;4,310000;14,310000;0,540000;49;12,053845;6,365942;455;0,000000;0;0,000000
3;25;22;0,907084;11,550000;35,919998;0,380000;48;12,611987;6,229879;407;0,000000;0;0,000000
3;22;28;3,962473;8,270000;26,260000;0,340000;42;13,071237;5,635509;365;0,000000;0;0,000000
3;28;27;4,562950;4,890000;16,219999;0,300000;38;13,502496;4,951066;327;0,000000;0;0,000000
3;27;24;10,273095;5,950000;20,049999;0,300000;25;14,007957;3,410102;302;0,000000;0;0,000000
3;24;26;3,373218;4,250000;15,160000;0,300000;30;14,375422;2,904119;272;0,000000;0;0,000000
3;26;34;3,743419;14,560000;44,910000;0,370000;34;14,750291;2,342606;238;0,000000;0;0,000000
3;34;36;0,662418;8,650000;28,020000;0,310000;39;15,133539;2,243243;199;0,000000;0;0,000000
3;36;42;2,754650;0,000000;0,000000;0,000000;0;15,498632;1,830046;199;3,218546;1;15,498632
3;42;0;33,657280;0,000000;0,000000;0,000000;0;19,390324;0,000000;199;0,000000;0;0,000000
4;0;37;38,293011;1,910000;7,610000;0,420000;47;1,910000;9,256048;653;0,000000;0;0,000000
4;37;30;5,052127;12,190000;38,549999;0,360000;30;12,190000;8,498229;623;0,000000;0;0,000000
4;30;38;0,294111;4,370000;15,940000;0,400000;33;12,555882;8,454112;590;0,000000;0;0,000000
4;38;21;10,862013;4,110000;15,140000;0,440000;40;13,173121;6,824810;550;0,000000;0;0,000000
4;21;33;7,684920;13,490000;42,040001;0,410000;34;13,766819;5,672072;516;0,000000;0;0,000000
4;33;40;0,857963;6,520000;21,180000;0,320000;29;14,193978;5,543377;487;0,000000;0;0,000000
4;40;42;9,979705;0,000000;0,000000;0,000000;0;14,713573;4,046422;487;1,002171;1;18,717178
4;42;0;33,657280;0,000000;0,000000;0,000000;0;20,392494;0,000000;487;0,000000;0;0,000000
