Obj;2184,035400
Time;19,483999
Vehicle;Orig;Dest;Dist;Rel;Dead;ServTime;DemDest;ArrTimeDest;ArrBattDest;ArrLoadDest;RecTime;PlugUsed;StartRecharging;
1;0;31;27,950850;0,000000;0,000000;0,000000;0;0,559017;8,409830;420;2,412074;1;0,559017
1;31;13;8,881104;2,100000;4,510000;0,290000;24;3,148713;11,457758;396;0,000000;0;0,000000
1;13;12;5,236994;12,380000;21,350000;0,250000;25;12,380000;10,410359;371;0,000000;0;0,000000
1;12;9;2,888547;9,690000;15,890000;0,510000;46;12,687771;9,832650;325;0,000000;0;0,000000
1;9;3;3,772560;11,170000;18,020000;0,340000;43;13,273222;9,078138;282;0,000000;0;0,000000
1;3;10;4,214356;11,920000;19,950001;0,310000;31;13,697509;8,235268;251;0,000000;0;0,000000
1;10;5;8,190446;10,160000;17,320000;0,250000;31;14,171318;6,597178;220;0,000000;0;0,000000
1;5;15;4,189368;12,670000;21,000000;0,190000;21;14,505105;5,759305;199;0,000000;0;0,000000
1;15;14;1,731590;11,870000;20,190001;0,470000;47;14,729736;5,412987;152;0,000000;0;0,000000
1;14;7;7,072043;12,380000;21,100000;0,460000;42;15,341177;3,998578;110;0,000000;0;0,000000
1;7;4;8,706637;13,740000;22,010000;0,460000;46;15,975308;2,257251;64;0,000000;0;0,000000
1;4;31;10,025858;0,000000;0,000000;0,000000;0;16,635826;0,252079;64;6,506690;1;16,635826
1;31;0;27,950850;0,000000;0,000000;0,000000;0;23,701534;7,675289;64;0,000000;0;0,000000
2;0;31;27,950850;0,000000;0,000000;0,000000;0;0,559017;8,409830;420;2,020000;1;2,971091
2;31;2;12,361574;2,230000;6,040000;0,460000;38;5,238323;9,977516;382;0,000000;0;0,000000
2;2;6;12,417138;3,660000;6,500000;0,240000;22;5,946666;7,494088;360;0,000000;0;0,000000
2;6;11;5,164272;4,930000;10,230000;0,540000;45;6,289951;6,461234;315;0,000000;0;0,000000
2;11;1;4,870831;7,620000;13,920000;0,290000;36;7,620000;5,487067;279;0,000000;0;0,000000
2;1;8;4,604052;7,410000;12,230000;0,270000;30;8,002081;4,566257;249;0,000000;0;0,000000
2;8;31;13,394066;0,000000;0,000000;0,000000;0;8,539963;1,887444;249;1,851363;1;8,539963
2;31;0;27,950850;0,000000;0,000000;0,000000;0;10,950343;0,000000;249;0,000000;0;0,000000
3;0;17;37,310871;13,750000;22,959999;0,380000;42;13,750000;6,537826;378;0,000000;0;0,000000
3;17;22;1,833930;14,980000;25,100000;0,360000;33;14,980000;6,171040;345;0,000000;0;0,000000
3;22;21;2,631540;13,570000;23,150000;0,320000;32;15,392630;5,644732;313;0,000000;0;0,000000
3;21;19;6,239118;11,530000;19,059999;0,310000;31;15,837411;4,396908;282;0,000000;0;0,000000
3;19;27;5,455171;14,920000;23,969999;0,240000;27;16,256516;3,305874;255;0,000000;0;0,000000
3;27;20;8,173567;9,450000;16,959999;0,450000;50;16,659986;1,671160;205;0,000000;0;0,000000
3;20;32;8,234866;0,000000;0,000000;0,000000;0;17,274685;0,024187;205;2,962204;1;17,274685
3;32;0;27,950850;0,000000;0,000000;0,000000;0;20,795904;0,358425;205;0,000000;0;0,000000
4;0;32;27,950850;0,000000;0,000000;0,000000;0;0,559017;8,409830;420;1,396204;1;0,559017
4;32;24;10,029781;2,430000;5,170000;0,240000;30;2,430000;9,196282;390;0,000000;0;0,000000
4;24;23;9,829364;1,240000;2,870000;0,240000;24;2,866587;7,230410;366;0,000000;0;0,000000
4;23;25;5,707898;1,650000;4,320000;0,350000;29;3,220745;6,088830;337;0,000000;0;0,000000
4;25;30;2,520496;8,620000;15,650000;0,410000;41;8,620000;5,584731;296;0,000000;0;0,000000
4;30;18;2,245019;8,850000;14,870000;0,400000;33;9,074900;5,135727;263;0,000000;0;0,000000
4;18;29;0,270740;6,230000;10,610000;0,290000;32;9,480314;5,081579;231;0,000000;0;0,000000
4;29;26;2,162802;6,200000;11,380000;0,470000;47;9,813570;4,649019;184;0,000000;0;0,000000
4;26;16;2,261082;7,450000;13,390000;0,410000;41;10,328792;4,196802;143;0,000000;0;0,000000
4;16;28;5,448823;6,200000;12,010000;0,260000;29;10,847768;3,107038;114;0,000000;0;0,000000
4;28;32;13,074626;0,000000;0,000000;0,000000;0;11,369261;0,492112;114;2,549029;1;11,369261
4;32;0;27,950850;0,000000;0,000000;0,000000;0;14,477306;0,000000;114;0,000000;0;0,000000
