Obj;2201,765869
Time;27,608999
Vehicle;Orig;Dest;Dist;Rel;Dead;ServTime;DemDest;ArrTimeDest;ArrBattDest;ArrLoadDest;RecTime;PlugUsed;StartRecharging;
1;0;12;36,169312;4,460000;15,510000;0,370000;46;4,460000;7,766138;654;0,000000;0;0,000000
1;12;19;2,302602;12,460000;39,860001;0,520000;47;12,459999;7,305617;607;0,000000;0;0,000000
1;19;18;8,651077;6,180000;20,770000;0,240000;27;13,153021;5,575402;580;0,000000;0;0,000000
1;18;10;3,041436;15,400000;48,439999;0,430000;48;15,400000;4,967114;532;0,000000;0;0,000000
1;10;16;2,421274;5,240000;16,969999;0,210000;26;15,878425;4,482860;506;0,000000;0;0,000000
1;16;3;2,765298;6,660000;22,930000;0,510000;46;16,143730;3,929800;460;0,000000;0;0,000000
1;3;5;2,559729;10,760000;33,369999;0,290000;32;16,704926;3,417854;428;0,000000;0;0,000000
1;5;9;2,065521;10,170000;33,490002;0,280000;31;17,036238;3,004750;397;0,000000;0;0,000000
1;9;13;0,504167;9,460000;29,950001;0,260000;24;17,326323;2,903917;373;0,000000;0;0,000000
1;13;14;8,510661;14,080000;44,919998;0,260000;29;17,756536;1,201785;344;0,000000;0;0,000000
1;14;41;5,996000;0,000000;0,000000;0,000000;0;18,136457;0,002585;344;11,117912;1;18,136457
1;41;20;1,172699;12,070000;37,320000;0,290000;29;29,277824;10,885957;315;0,000000;0;0,000000
1;20;15;8,980201;10,750000;34,709999;0,260000;32;29,747429;9,089916;283;0,000000;0;0,000000
1;15;11;0,662073;15,090000;47,029999;0,350000;29;30,020670;8,957501;254;0,000000;0;0,000000
1;11;2;7,316407;10,750000;34,720001;0,520000;47;30,516998;7,494220;207;0,000000;0;0,000000
1;2;7;3,431093;13,890000;44,500000;0,270000;27;31,105621;6,808001;180;0,000000;0;0,000000
1;7;41;4,168219;0,000000;0,000000;0,000000;0;31,458986;5,974357;180;0,757099;1;31,458986
1;41;0;33,657280;0,000000;0,000000;0,000000;0;32,889233;0,000000;180;0,000000;0;0,000000
2;0;17;33,468910;3,240000;12,050000;0,520000;43;3,240000;8,306217;657;0,000000;0;0,000000
2;17;4;5,058528;1,620000;6,510000;0,410000;41;3,861171;7,294511;616;0,000000;0;0,000000
2;4;1;3,352894;3,730000;12,580000;0,560000;47;4,338229;6,623932;569;0,000000;0;0,000000
2;1;8;1,927145;1,180000;5,020000;0,160000;20;4,936771;6,238503;549;0,000000;0;0,000000
2;8;6;3,384811;3,180000;11,020000;0,170000;21;5,164467;5,561541;528;0,000000;0;0,000000
2;6;41;5,834957;0,000000;0,000000;0,000000;0;5,451167;4,394549;528;2,336907;1;5,451167
2;41;0;33,657280;0,000000;0,000000;0,000000;0;8,461219;0,000000;528;0,000000;0;0,000000
3;0;42;33,657280;0,000000;0,000000;0,000000;0;0,673146;8,268543;700;4,829434;1;0,673146
3;42;26;1,530708;4,620000;16,670000;0,450000;45;5,533195;12,791836;655;0,000000;0;0,000000
3;26;22;6,704499;14,250000;44,830002;0,500000;42;14,250000;11,450936;613;0,000000;0;0,000000
3;22;27;5,727961;7,690000;24,200001;0,550000;46;14,864559;10,305344;567;0,000000;0;0,000000
3;27;21;3,420033;4,640000;15,840000;0,230000;25;15,482960;9,621337;542;0,000000;0;0,000000
3;21;36;1,351969;12,290000;39,660000;0,380000;42;15,739999;9,350943;500;0,000000;0;0,000000
3;36;31;5,641319;6,330000;21,320000;0,220000;27;16,232826;8,222679;473;0,000000;0;0,000000
3;31;39;1,362821;13,450000;42,709999;0,500000;50;16,480082;7,950115;423;0,000000;0;0,000000
3;39;29;4,542736;8,740000;27,980000;0,320000;27;17,070936;7,041568;396;0,000000;0;0,000000
3;29;24;4,804209;12,490000;39,490002;0,470000;47;17,487020;6,080726;349;0,000000;0;0,000000
3;24;40;4,217002;8,370000;26,830000;0,290000;24;18,041359;5,237326;325;0,000000;0;0,000000
3;40;33;2,062780;7,400000;24,540001;0,400000;44;18,372616;4,824769;281;0,000000;0;0,000000
3;33;42;5,916011;0,000000;0,000000;0,000000;0;18,890936;3,641567;281;3,089889;1;18,890936
3;42;0;33,657280;0,000000;0,000000;0,000000;0;22,653971;0,000000;281;0,000000;0;0,000000
4;0;32;36,410313;3,600000;13,050000;0,360000;33;3,600000;7,717937;667;0,000000;0;0,000000
4;32;38;0,922473;2,240000;8,250000;0,510000;46;3,978450;7,533443;621;0,000000;0;0,000000
4;38;25;2,947878;1,570000;7,660000;0,490000;41;4,547407;6,943867;580;0,000000;0;0,000000
4;25;30;7,961791;1,400000;6,630000;0,310000;39;5,196643;5,351509;541;0,000000;0;0,000000
4;30;37;3,859802;4,820000;16,660000;0,530000;48;5,583839;4,579549;493;0,000000;0;0,000000
4;37;35;2,642105;3,540000;11,800000;0,320000;27;6,166681;4,051128;466;0,000000;0;0,000000
4;35;23;2,222459;2,040000;8,700000;0,590000;49;6,531131;3,606636;417;0,000000;0;0,000000
4;23;28;8,729332;2,580000;9,480000;0,380000;47;7,295718;1,860770;370;0,000000;0;0,000000
4;28;34;1,955175;3,700000;13,880000;0,460000;42;7,714821;1,469735;328;0,000000;0;0,000000
4;34;42;3,388395;0,000000;0,000000;0,000000;0;8,242589;0,792056;328;5,939401;1;8,242589
4;42;0;33,657280;0,000000;0,000000;0,000000;0;14,855135;0,000000;328;0,000000;0;0,000000
